Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2013-12-13,0.033,0.748,0.2195,0.9971,0.033,0.748,0.2195,0.9971
2013-12-16,0.082,0.821,0.098,0.4215,0.082,0.821,0.098,0.4215
2013-12-17,0.033,0.788,0.179,0.9967,0.033,0.788,0.179,0.9967
2013-12-18,0.052500000000000005,0.8274999999999999,0.1195,0.9678500000000001,0.052500000000000005,0.8274999999999999,0.1195,0.9678500000000001
2013-12-20,0.024,0.84,0.136,0.9868,0.024,0.84,0.136,0.9868
2013-12-23,0.04699999999999999,0.8113333333333334,0.14133333333333334,0.8722333333333333,0.04699999999999999,0.8113333333333334,0.14133333333333334,0.8722333333333333
2013-12-24,0.051,0.9,0.049,-0.6793,0.051,0.9,0.049,-0.6793
2013-12-30,0.038,0.771,0.191,0.9964,0.038,0.771,0.191,0.9964
2013-12-31,0.059,0.87,0.071,0.8387,0.059,0.87,0.071,0.8387
2014-01-04,0.043,0.843,0.114,0.9747,0.043,0.843,0.114,0.9747
2014-01-05,0.05333333333333334,0.803,0.14333333333333334,0.9842000000000001,0.05333333333333334,0.803,0.14333333333333334,0.9842000000000001
2014-01-07,0.112,0.749,0.139,0.9123,0.112,0.749,0.139,0.9123
2014-01-10,0.057333333333333326,0.8123333333333335,0.13066666666666668,0.9288666666666666,0.057333333333333326,0.8123333333333335,0.13066666666666668,0.9288666666666666
2014-01-12,0.07,0.78,0.15,0.9841,0.07,0.78,0.15,0.9841
2014-01-13,0.081,0.788,0.132,0.9735,0.081,0.788,0.132,0.9735
2014-01-15,0.0655,0.8065,0.128,0.8876999999999999,0.0655,0.8065,0.128,0.8876999999999999
2014-01-16,0.075,0.7863333333333333,0.13833333333333334,0.7490333333333333,0.075,0.7863333333333333,0.13833333333333334,0.7490333333333333
2014-01-22,0.041,0.847,0.112,0.9542,0.041,0.847,0.112,0.9542
2014-01-23,0.024,0.849,0.1265,0.6335999999999999,0.024,0.849,0.1265,0.6335999999999999
2014-01-27,0.027999999999999997,0.8425,0.1295,0.9720500000000001,0.027999999999999997,0.8425,0.1295,0.9720500000000001
2014-01-28,0.0808,0.8118000000000001,0.1076,0.56766,0.07999999999999999,0.8096666666666668,0.1105,0.6370666666666667
2014-01-29,0.0845,0.7678333333333334,0.14783333333333334,0.5711666666666667,0.0845,0.7678333333333334,0.14783333333333334,0.5711666666666667
2014-01-30,0.025,0.761,0.213,0.9839,0.025,0.761,0.213,0.9839
2014-01-31,0.086,0.821,0.093,0.2783,0.086,0.821,0.093,0.2783
2014-02-04,0.0755,0.7455,0.1785,0.9921,0.0755,0.7455,0.1785,0.9921
2014-02-05,0.027500000000000004,0.879,0.0935,0.9761,0.027500000000000004,0.879,0.0935,0.9761
2014-02-07,0.1,0.781,0.12,0.8407,0.1,0.781,0.12,0.8407
2014-02-09,0.04,0.747,0.213,0.9974,0.04,0.747,0.213,0.9974
2014-02-10,0.036,0.8626666666666667,0.10133333333333333,0.9328333333333333,0.0405,0.84375,0.1155,0.9448
2014-02-12,0.054,0.838,0.10750000000000001,0.4486,0.054,0.838,0.10750000000000001,0.4486
2014-02-13,0.086,0.834,0.081,-0.7386,0.086,0.834,0.081,-0.7386
2014-02-14,0.01,0.852,0.139,0.9799,0.01,0.852,0.139,0.9799
