Date,opinion_neg,opinion_neu,opinion_pos,opinion_compound,news_neg,news_neu,news_pos,news_compound
2019-08-19,0.05883333333333334,0.77,0.17133333333333334,0.9932166666666666,0.07181818181818181,0.7659090909090908,0.16227272727272726,0.8102272727272727
2019-08-20,0.07866666666666666,0.7483333333333334,0.17300000000000001,0.5483666666666667,0.07066666666666667,0.7773333333333332,0.15188888888888888,0.3654
2019-08-21,0.0615,0.7085,0.23,0.99655,0.06957142857142858,0.7532857142857142,0.177,0.6531571428571429
2019-08-22,0.063,0.7995,0.138,0.9373499999999999,0.042,0.8176666666666667,0.14066666666666666,0.9507666666666666
2019-08-23,0.111,0.7404999999999999,0.149,0.5922,0.10525000000000001,0.7778333333333333,0.11683333333333334,0.245225
2019-08-26,0.07458823529411765,0.752529411764706,0.17286274509803923,0.780864705882353,0.0746923076923077,0.7527884615384616,0.17251923076923076,0.7847211538461539
2019-08-27,0.05977500000000001,0.7428499999999997,0.197425,0.8857299999999999,0.06527272727272726,0.7439090909090907,0.19088636363636358,0.7938863636363636
2019-08-28,0.077,0.7625000000000001,0.1605,0.8138875,0.06215384615384615,0.7901538461538462,0.14769230769230768,0.8689461538461539
2019-08-29,0.075,0.7859999999999999,0.139,0.567025,0.07100000000000001,0.789,0.14016666666666663,0.6199916666666666
2019-08-30,0.056999999999999995,0.7843333333333332,0.1585,0.8156333333333334,0.05428571428571428,0.7882857142857143,0.15728571428571428,0.837957142857143
2019-09-01,0.102,0.764,0.134,0.8883,0.10124999999999999,0.8,0.09875,-0.029850000000000015
2019-09-04,0.09775,0.7375,0.16475,0.4982750000000001,0.09699999999999999,0.7638333333333334,0.13933333333333334,0.3217333333333333
2019-09-05,0.07275000000000001,0.76525,0.162,0.7992250000000001,0.06838461538461539,0.8106153846153846,0.121,0.4384923076923077
2019-09-07,0.0,0.0,0.0,0.0,0.05266666666666667,0.81,0.137,0.8825666666666666
2019-09-08,0.033,0.781,0.186,0.9977,0.07250000000000001,0.736,0.192,0.99545
2019-09-09,0.05855555555555555,0.7623777777777778,0.17904444444444453,0.8530155555555554,0.060865384615384606,0.7701923076923075,0.16888461538461547,0.7843442307692304
2019-09-10,0.06331578947368421,0.7746842105263155,0.16184210526315787,0.8013447368421052,0.06530232558139534,0.7780930232558139,0.1564883720930233,0.7747581395348837
2019-09-12,0.04375,0.7734999999999999,0.18287499999999998,0.9938874999999999,0.044599999999999994,0.7709999999999999,0.18449999999999997,0.9935200000000002
2019-09-13,0.06799999999999999,0.7373333333333334,0.19516666666666668,0.9832166666666667,0.07892857142857143,0.7663571428571426,0.155,0.6566285714285715
2019-09-16,0.06575,0.72125,0.21300000000000002,0.9951249999999999,0.07570000000000002,0.7575,0.1668,0.7763
2019-09-17,0.04825,0.7665,0.1855,0.989425,0.062375000000000014,0.7829999999999999,0.15475,0.6200625
